,full_name,age,league,position,Current Club,Shooting,shot/goal conversion,Vision,Crossing,Dribbling,Possession,Interceptions,Tackling,Aerials won,pace,Defense,height_cm,weight_kg,preferred_foot,player_face_url,player_positions,club_name
2231,Norberto Bercique Gomes Betuncal,25,Serie A,Forward,Udinese,42.12107270914374,21.649484536082475,19.595959595959595,0.0,15.326251896813355,41.11185315269617,8.802816901408452,13.258426966292133,23.050811396297945,84.84848484848484,20.135276287552035,194.0,88.0,Right,https://cdn.sofifa.net/players/251/892/23_120.png,ST,Udinese
2232,Bruno Miguel Ponces Lourenço,25,Liga NOS,Midfielder,Boavista FC,24.00406215304635,17.27272727272727,27.878787878787875,17.96690307328605,15.933232169954477,67.08416723587735,23.59154929577465,36.40449438202247,4.086074292259859,0.0,43.91981957519687,0.0,0.0,,,,
2235,Francisco José Navarro Aliaga,25,Liga NOS,Forward,Gil Vicente,47.04961686988718,21.097046413502106,10.1010101010101,0.0,8.952959028831563,59.17418128479767,2.1126760563380285,14.606741573033707,7.857176791567975,56.06060606060606,23.202391361997353,179.0,71.0,Right,https://cdn.sofifa.net/players/247/138/23_120.png,ST,Gil Vicente
2237,Maximilian Wöber,25,Premier League,Defender,Leeds United,0.0,0.0,7.6767676767676765,3.546099290780141,0.0,49.13780012249495,64.7887323943662,36.17977528089887,13.86378072018371,62.121212121212125,52.95310526796257,189.0,82.0,Left,https://cdn.sofifa.net/players/231/838/23_120.png,"CB, LB",Leeds United
2238,Eray Cümart,25,La Liga,Defender,Valencia CF,9.436294738526994,9.25925925925926,2.222222222222222,0.0,1.6691957511380882,83.19238179395765,54.92957746478874,42.24719101123595,18.055418536970354,0.0,62.06365847889046,0.0,0.0,,,,
2239,Nélson Conceição da Luz,25,Liga NOS,Midfielder,Vitória Guimarães,24.79333838846595,14.465408805031446,8.080808080808081,5.673758865248226,44.46130500758726,73.58416586378735,41.90140845070423,51.685393258426956,6.110198917929531,0.0,59.86920019393824,0.0,0.0,,,,
2242,Igor Julio dos Santos de Paulo,25,Serie A,Defender,Fiorentina,0.0,0.0,3.4343434343434343,0.0,4.704097116843703,85.83031453645137,38.380281690140855,42.24719101123595,13.297917615898019,63.63636363636364,57.14418952154867,185.0,84.0,Left,https://cdn.sofifa.net/players/241/585/23_120.png,CB,Fiorentina
2243,Andreaw Gravillon,25,Ligue 1,Defender,Reims,0.0,0.0,5.252525252525253,6.146572104018912,7.890743550834599,62.191337844073786,64.08450704225353,31.011235955056176,9.496488868967578,42.42424242424242,53.438558062160126,185.0,80.0,Right,https://cdn.sofifa.net/players/239/550/23_120.png,"CB, RB",Reims
2244,Kelvin Amian Adou,25,Serie A,Defender,Spezia,0.0,0.0,13.737373737373737,9.929078014184395,8.04248861911988,60.99083367004826,26.760563380281695,46.06741573033707,9.767302376523357,71.21212121212122,48.515884221985075,180.0,78.0,Right,https://cdn.sofifa.net/players/231/235/23_120.png,"RWB, RM, RB",Spezia
2248,Carel Eiting,25,Eredivisie,Midfielder,Volendam,19.492020394954935,20.454545454545453,51.51515151515151,35.697399527186754,5.007587253414265,52.37188408140844,36.61971830985916,46.06741573033707,5.549896092253779,0.0,49.43282285772611,0.0,0.0,,,,
2249,Julian Chabot,25,Bundesliga,Defender,Köln,0.0,0.0,4.040404040404041,0.0,3.0349013657056148,74.7402922762308,73.59154929577466,41.348314606741575,34.986471212795834,0.0,65.86039240341626,0.0,0.0,,,,
2251,Nicolò Casale,25,Serie A,Defender,Lazio,12.828081798389146,15.384615384615385,3.03030303030303,0.0,0.606980273141123,93.28900283489159,22.1830985915493,36.40449438202247,12.387632250231611,65.15151515151516,50.63431084024566,191.0,80.0,Right,https://cdn.sofifa.net/players/239/770/23_120.png,CB,Lazio
2253,Carles Pérez Sayol,25,La Liga,Forward,Celta de Vigo,15.654565863647019,10.655737704918034,19.39393939393939,4.0189125295508275,28.679817905918057,81.76991724144051,8.802816901408452,36.62921348314606,1.9619800344763012,74.24242424242425,42.992959922455185,173.0,75.0,Left,https://cdn.sofifa.net/players/240/654/23_120.png,"ST, CF, RM",Celta de Vigo
2254,Mees Hoedemakers,25,Eredivisie,Midfielder,Cambuur,16.5729255531984,13.043478260869565,18.585858585858585,6.85579196217494,6.980273141122915,71.4587221006818,55.633802816901415,60.898876404494374,6.172686375627931,0.0,68.74355318356352,0.0,0.0,,,,
2255,Wilfried Aka Kanga,25,Bundesliga,Forward,Hertha BSC,14.792139200603403,9.352517985611513,25.656565656565654,3.073286052009456,6.676783004552353,35.134763767031714,4.577464788732395,7.191011235955056,25.70930739073617,68.18181818181819,13.968211633273338,189.0,90.0,Right,https://cdn.sofifa.net/players/239/589/23_120.png,ST,Hertha BSC
2256,James Justin,25,Premier League,Defender,Leicester City,0.0,0.0,10.1010101010101,11.820330969267138,4.400606980273141,72.60404605934681,35.21126760563381,32.35955056179775,12.876732600009866,75.75757575757575,47.3229956398356,183.0,80.0,Right,https://cdn.sofifa.net/players/231/554/23_120.png,"LB, RB",Leicester City
2257,Oumar Gonzalez,25,Ligue 1,Defender,Ajaccio,0.0,0.0,0.606060606060606,0.0,3.1866464339908953,73.1961644866486,65.14084507042254,40.674157303370784,16.877795677218455,42.42424242424242,61.95296697361252,187.0,87.0,Right,https://cdn.sofifa.net/players/230/140/23_120.png,CB,Ajaccio
2258,Teun Koopmeiners,25,Serie A,Midfielder,Atalanta,36.4176567284342,24.031007751937985,36.16161616161616,37.11583924349881,13.808801213960548,65.63869359480438,21.126760563380284,31.910112359550556,9.328094585826545,59.09090909090909,40.43159787679096,183.0,77.0,Left,https://cdn.sofifa.net/players/240/679/23_120.png,"CM, CDM",Atalanta
2259,Niklas Schmidt,25,Bundesliga,Midfielder,Werder Bremen,29.77947560340337,20.0,25.252525252525253,13.71158392434988,36.57056145675266,65.3808700467188,14.788732394366198,41.12359550561798,8.435123959067782,40.90909090909091,43.06265121638137,184.0,89.0,Right,https://cdn.sofifa.net/players/235/022/23_120.png,"CAM, CM, CF",Werder Bremen
2263,Merih Demiral,25,Serie A,Defender,Atalanta,15.315158881750305,17.142857142857142,4.848484848484848,1.4184397163120566,1.8209408194233687,81.28533975948986,50.00000000000001,55.73033707865168,23.986344608965414,63.63636363636364,67.08135380054604,190.0,86.0,Right,https://cdn.sofifa.net/players/238/160/23_120.png,CB,Atalanta
2268,Axel Disasi,25,Ligue 1,Defender,Monaco,15.098071581643191,14.814814814814813,4.848484848484848,1.1820330969267139,8.649468892261002,76.78534475120009,52.464788732394375,18.202247191011235,20.239621064363334,33.33333333333333,46.918412722504456,190.0,86.0,Right,https://cdn.sofifa.net/players/229/942/23_120.png,CB,Monaco
2269,Nikola Moro,25,Serie A,Midfielder,Bologna,10.808846700494556,9.333333333333334,27.07070707070707,5.200945626477541,16.995447647951444,73.34314432254311,21.126760563380284,51.91011235955056,10.933750211255704,57.57575757575758,53.037954869480274,185.0,77.0,Right,https://cdn.sofifa.net/players/244/270/23_120.png,"CDM, CM",Bologna
2272,Martin Hongla,25,La Liga,Midfielder,Real Valladolid,0.0,0.0,2.8282828282828283,1.6548463356973995,7.283763277693475,76.5058813326288,26.408450704225356,26.29213483146067,4.28086497359819,0.0,42.08856888722637,0.0,0.0,,,,
2273,Marco Friedl,25,Bundesliga,Defender,Werder Bremen,0.0,0.0,6.4646464646464645,8.510638297872338,3.7936267071320184,73.34736953168601,63.02816901408452,47.640449438202246,11.894771524637866,54.54545454545455,64.86136075959723,187.0,82.0,Left,https://cdn.sofifa.net/players/237/595/23_120.png,CB,Werder Bremen
2274,Uroš Račić,25,Liga NOS,Midfielder,Sporting Braga,9.158456730584394,5.839416058394161,12.929292929292929,1.8912529550827422,9.711684370257968,75.9547715725856,53.87323943661973,36.17977528089887,13.80282468699041,46.96969696969697,56.503938908703034,193.0,81.0,Right,https://cdn.sofifa.net/players/244/253/23_120.png,"CM, CDM",Sporting Braga
2276,Orel Mangala,25,Premier League,Midfielder,Nottingham Forest,13.204542670656378,13.953488372093023,3.636363636363636,1.4184397163120566,13.050075872534142,72.60446808712555,49.647887323943664,37.078651685393254,4.506173656419147,50.0,54.50213442945109,178.0,80.0,Right,https://cdn.sofifa.net/players/234/078/23_120.png,"CM, CDM",Nottingham Forest
2277,Ricardo Luís Chaby Mangas,25,Liga NOS,Defender,Boavista FC,23.901084623432254,17.117117117117118,20.606060606060606,6.85579196217494,11.077389984825494,63.83119510124567,22.1830985915493,17.303370786516854,9.058862653807783,56.06060606060606,32.62120152346918,179.0,73.0,Left,https://cdn.sofifa.net/players/240/020/21_120.png,"LB, LM, RB",Boavista FC
2279,Rui Miguel Guerra Pires,25,Liga NOS,Midfielder,Paços de Ferreira,0.0,0.0,11.717171717171716,0.9456264775413711,2.276176024279211,82.50806151762316,48.94366197183099,47.640449438202246,4.054812697764621,48.484848484848484,62.47061639779089,182.0,76.0,Right,https://cdn.sofifa.net/players/251/669/23_120.png,"CDM, CM",Paços de Ferreira
2284,Abdu Conté,25,Ligue 1,Defender,Troyes,21.78926239623506,25.925925925925924,19.39393939393939,14.65721040189125,2.1244309559939305,68.48222901567397,14.43661971830986,38.42696629213483,7.996148697837166,63.63636363636364,42.354507892714494,183.0,78.0,Left,https://cdn.sofifa.net/players/247/180/23_120.png,"LWB, LB",Troyes
2285,Ermedin Demirović,25,Bundesliga,Forward,Augsburg,30.13950380586248,15.544041450777202,19.797979797979796,5.437352245862884,10.31866464339909,11.217581701942194,18.66197183098592,25.393258426966288,17.389441429276275,0.0,21.681766840357493,0.0,0.0,,,,
2288,Sandi Lovric,25,Serie A,Midfielder,Udinese,19.26161826262686,10.106382978723405,36.36363636363636,23.404255319148934,7.587253414264037,77.3092419943824,33.802816901408455,31.910112359550556,2.0921383523587576,33.33333333333333,47.69861627298468,180.0,75.0,Right,https://cdn.sofifa.net/players/223/866/23_120.png,"CM, CDM",Udinese
2290,Jeffrey de Lange,25,Eredivisie,Goalkeeper,Go Ahead Eagles,0.0,0.0,0.606060606060606,0.0,0.9104704097116844,46.95872386768991,0.0,0.0,1.1471598948857895,0.0,11.422175088600827,191.0,78.0,Right,https://cdn.sofifa.net/players/239/559/23_120.png,GK,Go Ahead Eagles
2291,Nicolás González,25,Serie A,Midfielder,Fiorentina,35.09300490940332,13.029315960912053,25.656565656565654,11.111111111111109,23.216995447647953,48.59882928347474,7.042253521126762,24.04494382022472,32.26674206934499,0.0,27.380315854279072,0.0,0.0,,,,
2292,Roberts Uldriķis,25,Eredivisie,Midfielder,Cambuur,6.914315025158025,3.448275862068966,17.777777777777775,1.6548463356973995,10.31866464339909,25.665262891399635,4.929577464788734,16.85393258426966,42.853813345349174,0.0,16.904622334149916,0.0,0.0,,,,
2293,Wout Faes,25,Premier League,Defender,Leicester City,7.350969653452724,8.108108108108109,6.06060606060606,0.0,3.4901365705614573,80.94269421820857,48.23943661971832,41.348314606741575,14.106732657885102,37.878787878787875,58.6768539353602,187.0,82.0,Right,https://cdn.sofifa.net/players/235/036/23_120.png,CB,Leicester City
